X,y
0.00861107350237802,0.7537873133291109
2.091218762559289,-1.782402728295852
-1.918964987535523,-0.39692542965018385
-6.23414287130092,-0.45083825085722606
-3.182695496202058,-0.5129698096222496
-6.941525884975237,-0.7562081478152431
0.4210052181820694,1.0566928807540998
9.381506718881734,1.8995683794365548
-3.4454456298593072,-0.8887524632288262
-4.343324298739583,-2.492774170900059
3.4288943512963876,0.04579400062218683
2.4982090571204254,-2.145177860655442
0.7378997429852899,1.4178526799198234
-6.513276312957433,-0.7064394272508786
-0.20476275724291443,1.1601009260553696
4.867122361208015,0.8280219988500939
-9.409501830995573,0.3961444829583218
-3.2033103272815273,-1.0669939389481842
-13.30855917860591,-1.3807284292235567
-9.026764178494833,0.16182557407423698
-12.892145264542126,-1.4606490742175466
-1.645637917522769,-0.3399097076291056
-8.872125370105923,-0.197073966993235
1.8988505117519106,-1.172060079360161
1.097257606369576,1.1985486787687154
-1.3085166124096808,0.10459477076213841
-17.617317975743592,0.10063490804931932
-3.770850270926456,-1.410363207005785
-0.3395066178075039,1.2803758425138256
0.793162902023153,1.4634531815145906
-10.710950358537755,0.7987075137547996
-3.3442729322375144,-0.8790452954906072
-6.849633546396476,-1.3124943434255212
-5.661860675979195,-1.7453857504064778
7.426290363702551,2.8058082341924253
-5.652742727323275,-1.4904871732964402
-0.2276519346186442,0.8069810654282596
6.190729071682218,0.13430319995507095
-4.085203029203114,-1.1597723881975015
-0.7819136470891175,0.23838664625972134
0.7732490027463641,1.1186671868890885
0.4464724197854337,1.5878630575687318
-8.575390784923854,-0.547775400618328
0.5329816126390566,1.5102211351236365
9.511763952190764,1.42834996443319
-10.830012746899376,1.0140326712303178
6.015678816151188,-0.2357417632550995
0.8354781798760686,0.583918578863001
-4.49029275875055,-2.5199127924040257
14.00291582439696,-0.3245594173783562
5.335817984592983,0.7212215834531261
-8.395022314736563,-0.7797211251616556
0.5216136014002439,1.1618017694864813
4.036827085691297,1.1236606818485524
-1.3214748774552452,-0.16362221372203037
4.780371870366442,0.6902486801177853
-0.46562124104590896,0.7193225358951861
4.670732925840295,0.9604351742280979
10.069658141593063,0.9312614208976824
-4.72963575703957,-2.94086607709994
1.4219702727272632,0.3462007916001345
-3.243153035768906,-1.0532086566164565
0.8908788785808157,1.119230411361696
-8.310361694950979,0.14075153079014047
-4.055111175518713,-1.6402900984505773
-1.3733718096314769,-0.34671257798334143
6.291347104702854,-0.34868297217154876
8.016554052178924,-0.24841379842888764
-9.264694547389785,-0.34393059538457266
-5.562496561909347,-2.647465160315697
4.528323958013953,1.0193469959661754
-13.946938489221461,-0.5594535198612132
-3.242189054666569,-0.8059762690752297
-0.6810084796906232,0.2358486679735891
8.799104841007738,-0.4191924852780507
4.82582730399529,0.8636246827542015
-2.290493941555385,-0.6463542068669239
-2.5800312586997136,-0.5178211685203454
-1.7513678036254745,-0.28921013963075015
10.66470580319312,0.7252867091317721
-2.9961745980100707,-0.5733104645280296
-2.125762718553106,-0.6789035322634716
2.4681234709968574,-1.8817280172585404
-0.8453931156051859,0.9192198115882432
-1.380989595760058,-0.31713690904265507
-7.798470002057394,-0.6160914051410172
-0.08065027626983721,0.6911634368532985
-3.1050685608209343,-0.30951474576828997
8.162894433331559,-1.0121431288440619
4.571619518908147,0.5587536318105933
-0.16900529106952564,0.3996911463599044
4.678667162871407,0.5984893909301111
-2.3790868619920458,-0.0038178214576839453
7.364884508988628,3.1971752146664567
-0.037796924701386236,0.48504902461820176
4.083676479262897,1.2823363449249139
-9.03625271726441,-0.36547543890299244
2.426760342149008,-2.093173223926215
-11.817428821565791,-1.9711100608168104
-14.247302614579526,-0.9996349922327116
-2.1313381439800607,-0.4204682255871671
-6.299493253190167,-1.4058802414836304
1.1483695699855578,0.7774609638023885
15.713296385402346,0.1793748595770165
-5.822062269884571,-2.2649562038223054
-4.367605105107342,-2.1456061814644563
1.4378276224528923,-0.26783458232135066
3.4510930398864943,0.6623186007366514
-1.2348424613403073,0.2823077883067952
-1.4415123117725153,0.235233913905956
4.91724068584381,0.6499068831901296
3.639353459237289,0.919221677317646
-7.235730824515821,-0.8774831833976708
-0.5542692303108928,0.1118129966922628
0.24700794063031895,1.38514451948905
-7.381392354343773,-1.7168530741182955
1.8188737047205432,-1.4263699896453987
-6.005695340235807,-1.3675282339251775
6.804466955419299,1.0969098244388915
1.3492213882355069,0.6716424542867581
0.625145400383352,1.7212210046166176
-4.137198469993918,-2.0321858397450416
-0.8302687671438582,0.1384084086768908
-13.984224050349384,-0.4369645755438322
-7.91985229366141,-0.9039002515954218
2.53987859432128,-1.7034465158552856
-14.899969292755014,-0.6634421685357051
5.926259650368143,-0.01214992276543761
-12.222675327617361,-1.5145888399806204
5.297169518649873,0.24153361729798342
-5.918479230155269,-2.218962188052876
5.452937590397228,0.4189193624982981
0.9166584530935986,1.724546595848803
-10.757844582040422,0.8948140868164011
8.744041246909184,-0.19077470537261632
10.091950088658281,1.5311048135935765
-0.46063434200144965,0.3053614809940455
-1.9174139052062424,-0.31635469712601805
-1.1190687617944544,-0.31783100635920863
-6.826066259451223,-0.6820251536774157
7.690107318298423,2.240982311849816
-3.8002435221113076,-1.386765755591474
-0.35833288884173603,0.1903625825712772
-5.553074822421305,-2.24233410205476
-4.38251169804138,-2.8688712687486024
-8.944076061558194,-0.9268059256852763
8.799485196000749,-0.9862993678090803
-1.0786130124420923,-0.4189528535743239
6.761451331101663,1.0016393168814477
0.09327217839281832,1.2548608281163414
-4.860824693920259,-2.3122798805368605
-2.2867968200157653,-0.2790156139314858
-3.921617353520297,-2.022275990737343
0.055713694294395606,1.0576603972060696
-2.6268678777386896,-0.22190988549914953
-2.0994520115925885,-0.3107158234449826
-9.650022788951397,0.4278193294727563
-5.647921493347844,-1.9647380872855011
11.57840284160301,1.1671416020340724
-4.698632513762021,-2.5254166804642555
-7.37865651336445,-1.1384189164281322
2.3612843280252163,-1.4018042304726988
9.850905396895724,0.7285554702272355
-10.178170117368456,1.3022093041933773
-1.4596529377588945,-0.489699387794473
-4.424367877544355,-1.8456298667880158
-12.32713632029182,-1.8927641402409876
5.144486964808741,0.14458636117497736
-0.16410742988391255,0.6633013513754052
0.5000929100482374,1.0311683857065785
-5.266180307119124,-2.3074893532937844
3.1834891409784163,-0.06953550569099723
-3.7750814464112468,-0.6506985755358466
-1.0003224594773248,-0.30453322424480467
-7.757825545270592,-0.2352892174245439
-8.512719321457368,-0.7547267485744169
9.348722987100158,1.6286443620956368
-3.5497329317693267,-0.9465731837424205
2.041762494490613,-1.5319068188399458
-0.23653304337160624,0.9035353030590897
-3.0880164193352893,-0.8243779423594586
-3.5557267923605367,-1.2741810400812246
4.410578140119103,0.7917697990384733
-2.113073231737369,0.22218151313082163
-1.0601055371990442,-0.36965455744492853
0.15555090036135658,0.9883904974199951
8.23555824176401,-1.7411647724718102
4.7635768224319675,0.3036067701819638
2.67820187409595,-1.586583792000705
-3.944999753472692,-1.41897187625715
-9.673781040045258,1.2144649573202684
6.6467095221471135,1.1180115247314162
6.765129939546133,0.6541028818693102
-0.984958793863382,0.22246586005580227
